ID,Year,Market share,Manufacturer,Model,Range,Price,HP,Chargetime,Type,Segment,Country,Sales
145,2017,0.0,Peugeot,Traveller,311,0.0,134,38,MPV,M,FR,0
145,2018,0.0,Peugeot,Traveller,311,0.0,134,38,MPV,M,FR,0
145,2019,0.0,Peugeot,Traveller,311,0.0,134,38,MPV,M,FR,0
145,2020,0.0,Peugeot,Traveller,311,0.0,134,38,MPV,M,FR,0
145,2021,0.0005650857719475277,Peugeot,Traveller,311,456840.0,134,38,MPV,M,FR,14
145,2022,0.00035923059338362564,Peugeot,Traveller,311,471939.8181818182,134,38,MPV,M,FR,11
145,2023,0.0001292720368425305,Peugeot,Traveller,311,471939.8181818182,134,38,MPV,M,FR,8
149,2013,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2014,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2015,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2016,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2017,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2018,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2019,0.0,Polestar,2,513,0.0,415,28,Liftback,D,SE,0
149,2020,0.00014126289023873428,Polestar,2,513,453632.8,415,28,Liftback,D,SE,2
149,2021,0.029505549949545913,Polestar,2,513,431489.3,415,28,Liftback,D,SE,731
149,2022,0.048332843473433265,Polestar,2,513,421832.0,415,28,Liftback,D,SE,1480
149,2023,0.03267350731194958,Polestar,2,513,389891.9,415,28,Liftback,D,SE,2022
150,2013,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2014,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2015,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2016,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2017,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2018,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2019,0.0,Porsche,Taycan,447,0.0,402,17,Sedan,F,DE,0
150,2020,0.022884588218674954,Porsche,Taycan,447,1350847.0,402,17,Sedan,F,DE,324
150,2021,0.01194752774974773,Porsche,Taycan,447,1086720.0,402,17,Sedan,F,DE,296
150,2022,0.008621534241207015,Porsche,Taycan,447,1224522.0,402,17,Sedan,F,DE,264
150,2023,0.0025692817322452936,Porsche,Taycan,447,1225670.091381101,402,17,Sedan,F,DE,159
156,2013,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2014,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2015,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2016,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2017,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2018,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2019,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2020,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2021,0.0,Renault,Megane,435,0.0,128,30,Hatchback,C,FR,0
156,2022,0.01270370007511185,Renault,Megane,435,343208.0,128,30,Hatchback,C,FR,389
156,2023,0.02155611214349196,Renault,Megane,435,292869.5,128,30,Hatchback,C,FR,1334
158,2013,0.2058165548098434,Renault,Zoe,365,173150.0,134,56,Hatchback,B,FR,92
158,2014,0.09764309764309764,Renault,Zoe,365,166300.0,134,56,Hatchback,B,FR,145
158,2015,0.08346017250126839,Renault,Zoe,365,194711.0,134,56,Hatchback,B,FR,329
158,2016,0.5142857142857142,Renault,Zoe,365,258205.2,134,56,Hatchback,B,FR,612
158,2017,0.5953846153846154,Renault,Zoe,365,258205.2,134,56,Hatchback,B,FR,387
158,2018,0.28698023176550785,Renault,Zoe,365,219845.5,134,56,Hatchback,B,FR,421
158,2019,0.10395314787701318,Renault,Zoe,365,219845.5,134,56,Hatchback,B,FR,568
158,2020,0.04972453736403447,Renault,Zoe,365,243734.2,134,56,Hatchback,B,FR,704
158,2021,0.03915237134207871,Renault,Zoe,365,244205.2,134,56,Hatchback,B,FR,970
158,2022,0.009927827308056563,Renault,Zoe,365,272191.9,134,56,Hatchback,B,FR,304
158,2023,0.00045245212894885674,Renault,Zoe,365,272191.9,134,56,Hatchback,B,FR,28
163,2013,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2014,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2015,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2016,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2017,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2018,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2019,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2020,0.014055657578754061,Seat,Mii,251,151296.5,81,48,Hatchback,A,SP,199
163,2021,0.01679112008072654,Seat,Mii,251,155710.0,81,48,Hatchback,A,SP,416
163,2022,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
163,2023,0.0,Seat,Mii,251,0.0,81,48,Hatchback,A,SP,0
164,2013,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2014,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2015,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2016,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2017,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2018,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2019,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
164,2020,0.006003672835146207,Skoda,Citigo,256,156019.0,81,48,Hatchback,A,CZ,85
164,2021,0.0006054490413723512,Skoda,Citigo,256,155471.0,81,48,Hatchback,A,CZ,15
164,2022,6.531465334247739e-05,Skoda,Citigo,256,155471.0,81,48,Hatchback,A,CZ,2
164,2023,0.0,Skoda,Citigo,256,0.0,81,48,Hatchback,A,CZ,0
165,2013,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2014,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2015,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2016,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2017,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2018,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2019,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2020,0.0,Skoda,Enyaq iV,496,0.0,281,28,SUV,C,CZ,0
165,2021,0.038062563067608475,Skoda,Enyaq iV,496,404734.9,281,28,SUV,C,CZ,943
165,2022,0.07935730381111002,Skoda,Enyaq iV,496,434204.2,281,28,SUV,C,CZ,2430
165,2023,0.049591985133715766,Skoda,Enyaq iV,496,431949.5754780275,281,28,SUV,C,CZ,3069
167,2013,0.0022371364653243847,Smart,Fortwo,127,210457.5,80,60,Hatchback,A,DE,1
167,2014,0.0,Smart,Fortwo,127,0.0,80,60,Hatchback,A,DE,0
167,2015,0.0,Smart,Fortwo,127,0.0,80,60,Hatchback,A,DE,0
167,2016,0.0,Smart,Fortwo,127,0.0,80,60,Hatchback,A,DE,0
167,2017,0.0,Smart,Fortwo,127,0.0,80,60,Hatchback,A,DE,0
167,2018,0.0,Smart,Fortwo,127,0.0,80,60,Hatchback,A,DE,0
167,2019,0.0005490483162518302,Smart,Fortwo,127,210457.5,80,60,Hatchback,A,DE,3
167,2020,7.063144511936714e-05,Smart,Fortwo,127,210457.5,80,60,Hatchback,A,DE,1
167,2021,0.00012108980827447023,Smart,Fortwo,127,210457.5,80,60,Hatchback,A,DE,3
167,2022,6.531465334247739e-05,Smart,Fortwo,127,210457.5,80,60,Hatchback,A,DE,2
167,2023,4.847701381594894e-05,Smart,Fortwo,127,210457.5,80,60,Hatchback,A,DE,3
168,2013,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2014,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2015,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2016,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2017,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2018,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2019,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2020,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2021,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2022,0.0,SsangYong,Korando,346,0.0,187,36,SUV,C,KR,0
168,2023,6.463601842126525e-05,SsangYong,Korando,346,285308.0,187,36,SUV,C,KR,4
169,2013,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2014,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2015,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2016,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2017,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2018,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2019,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2020,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2021,0.0,Subaru,Solterra,426,0.0,214,28,SUV,D,JP,0
169,2022,0.00019594396002743216,Subaru,Solterra,426,429618.9,214,28,SUV,D,JP,6
169,2023,0.0007109962026339178,Subaru,Solterra,426,429618.9,214,28,SUV,D,JP,44
172,2013,0.0,Tesla,Model 3,542,0.0,278,25,Sedan,D,US,0
172,2014,0.0,Tesla,Model 3,542,0.0,278,25,Sedan,D,US,0
172,2015,0.0,Tesla,Model 3,542,0.0,278,25,Sedan,D,US,0
172,2016,0.0,Tesla,Model 3,542,0.0,278,25,Sedan,D,US,0
172,2017,0.0,Tesla,Model 3,542,0.0,278,25,Sedan,D,US,0
172,2018,0.0,Tesla,Model 3,542,0.0,278,25,Sedan,D,US,0
172,2019,0.4463762811127379,Tesla,Model 3,542,437753.3,278,25,Sedan,D,US,2439
172,2020,0.30209069077553324,Tesla,Model 3,542,442589.3,278,25,Sedan,D,US,4277
172,2021,0.07664984863773966,Tesla,Model 3,542,416317.4,278,25,Sedan,D,US,1899
172,2022,0.020606773129551614,Tesla,Model 3,542,453813.3,278,25,Sedan,D,US,631
172,2023,0.0679486143653551,Tesla,Model 3,542,358991,278,25,Sedan,D,US,4205
173,2013,0.2505592841163311,Tesla,Model S,609,719563.1,675,30,Liftback,F,US,112
173,2014,0.3111111111111111,Tesla,Model S,609,663972.1,675,30,Liftback,F,US,462
173,2015,0.691273465246068,Tesla,Model S,609,718250.0,675,30,Liftback,F,US,2725
173,2016,0.06554621848739496,Tesla,Model S,609,951251.0,675,30,Liftback,F,US,78
173,2017,0.07076923076923076,Tesla,Model S,609,969077.7,675,30,Liftback,F,US,46
173,2018,0.032038173142467624,Tesla,Model S,609,934961.0,675,30,Liftback,F,US,47
173,2019,0.034224011713030744,Tesla,Model S,609,871799.5,675,30,Liftback,F,US,187
173,2020,0.017516598389603052,Tesla,Model S,609,745924.0,675,30,Liftback,F,US,248
173,2021,4.0363269424823414e-05,Tesla,Model S,609,815284.0,675,30,Liftback,F,US,1
173,2022,0.0010450344534796382,Tesla,Model S,609,1120910.0,675,30,Liftback,F,US,32
173,2023,0.0018259675204007433,Tesla,Model S,609,1120910.0,675,30,Liftback,F,US,113
174,2013,0.0,Tesla,Model X,529,0.0,675,30,SUV,F,US,0
174,2014,0.0,Tesla,Model X,529,0.0,675,30,SUV,F,US,0
174,2015,0.0,Tesla,Model X,529,0.0,675,30,SUV,F,US,0
174,2016,0.08235294117647059,Tesla,Model X,529,1102869.0,675,30,SUV,F,US,98
174,2017,0.08,Tesla,Model X,529,1159293.0,675,30,SUV,F,US,52
174,2018,0.032719836400818,Tesla,Model X,529,1135590.0,675,30,SUV,F,US,48
174,2019,0.019765739385065886,Tesla,Model X,529,968145.9,675,30,SUV,F,US,108
174,2020,0.013773131798276593,Tesla,Model X,529,858485.0,675,30,SUV,F,US,195
174,2021,4.0363269424823414e-05,Tesla,Model X,529,919387.3,675,30,SUV,F,US,1
174,2022,0.0008164331667809673,Tesla,Model X,529,1284679.0,675,30,SUV,F,US,25
174,2023,0.0009372222671083461,Tesla,Model X,529,1284679.0,675,30,SUV,F,US,58
175,2013,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2014,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2015,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2016,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2017,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2018,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2019,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2020,0.0,Tesla,Model Y,506,0.0,506,27,SUV,D,US,0
175,2021,0.06151362260343088,Tesla,Model Y,506,503239.0,506,27,SUV,D,US,1524
175,2022,0.07560171124391757,Tesla,Model Y,506,521150.6,506,27,SUV,D,US,2315
175,2023,0.2901026096792438,Tesla,Model Y,506,405554.4,506,27,SUV,D,US,17953
176,2013,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2014,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2015,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2016,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2017,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2018,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2019,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2020,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2021,0.0,Toyota,bZ4X,470,0.0,214,28,SUV,D,JP,0
176,2022,0.004441396427288462,Toyota,bZ4X,470,430322.5,214,28,SUV,D,JP,136
176,2023,0.015124828310576068,Toyota,bZ4X,470,418708.0,214,28,SUV,D,JP,936
178,2013,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2014,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2015,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2016,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2017,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2018,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2019,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2020,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2021,0.0,Toyota,Proace City Verso,318,0.0,134,26,MPV,M,JP,0
178,2022,0.00016328663335619345,Toyota,Proace City Verso,318,327908.4615384616,134,26,MPV,M,JP,5
178,2023,0.00014543104144784682,Toyota,Proace City Verso,318,327908.4615384616,134,26,MPV,M,JP,9
179,2013,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2014,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2015,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2016,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2017,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2018,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2019,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2020,0.0,Toyota,Proace Verso,303,0.0,134,38,MPV,M,JP,0
179,2021,0.0012512613521695258,Toyota,Proace Verso,303,395876.8192771084,134,38,MPV,M,JP,31
179,2022,0.001371607720192025,Toyota,Proace Verso,303,395876.8192771084,134,38,MPV,M,JP,42
179,2023,0.00033933909671164257,Toyota,Proace Verso,303,395876.8192771084,134,38,MPV,M,JP,21
181,2013,0.0,Volkswagen,Golf,230,0.0,134,36,Hatchback,C,DE,0
181,2014,0.013468013468013467,Volkswagen,Golf,230,319630.0,134,36,Hatchback,C,DE,20
181,2015,0.023338406900050734,Volkswagen,Golf,230,319630.0,134,36,Hatchback,C,DE,92
181,2016,0.010924369747899159,Volkswagen,Golf,230,319630.0,134,36,Hatchback,C,DE,13
181,2017,0.055384615384615386,Volkswagen,Golf,230,276162.3,134,36,Hatchback,C,DE,36
181,2018,0.023176550783912748,Volkswagen,Golf,230,293139.7,134,36,Hatchback,C,DE,34
181,2019,0.0031112737920937043,Volkswagen,Golf,230,309727.6,134,36,Hatchback,C,DE,17
181,2020,0.04400339030936573,Volkswagen,Golf,230,323145.6,134,36,Hatchback,C,DE,623
181,2021,0.00012108980827447023,Volkswagen,Golf,230,322596.5,134,36,Hatchback,C,DE,3
181,2022,3.2657326671238694e-05,Volkswagen,Golf,230,312515.0,134,36,Hatchback,C,DE,1
181,2023,1.6159004605316314e-05,Volkswagen,Golf,230,312515.0,134,36,Hatchback,C,DE,1
182,2013,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2014,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2015,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2016,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2017,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2018,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2019,0.0,Volkswagen,ID.3,436,0.0,201,32,Hatchback,C,DE,0
182,2020,0.12162734849555022,Volkswagen,ID.3,436,371544.9,201,32,Hatchback,C,DE,1722
182,2021,0.06986881937436933,Volkswagen,ID.3,436,330722.9,201,32,Hatchback,C,DE,1731
182,2022,0.020443486496195422,Volkswagen,ID.3,436,340185.3,201,32,Hatchback,C,DE,626
182,2023,0.018550537286903125,Volkswagen,ID.3,436,353177.5,201,32,Hatchback,C,DE,1148
183,2013,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2014,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2015,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2016,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2017,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2018,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2019,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2020,0.0,Volkswagen,ID.4,502,0.0,281,28,SUV,C,DE,0
183,2021,0.10772956609485368,Volkswagen,ID.4,502,409920.0,281,28,SUV,C,DE,2669
183,2022,0.07583031253061624,Volkswagen,ID.4,502,429855.6,281,28,SUV,C,DE,2322
183,2023,0.04107618970671407,Volkswagen,ID.4,502,420158.0,281,28,SUV,C,DE,2542
184,2013,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2014,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2015,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2016,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2017,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2018,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2019,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2020,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2021,0.0,Volkswagen,ID.5,514,0.0,281,28,SUV,C,DE,0
184,2022,0.06606577185591588,Volkswagen,ID.5,514,461056.3,281,28,SUV,C,DE,2023
184,2023,0.016142845600710998,Volkswagen,ID.5,514,413068.3,281,28,SUV,C,DE,999
185,2013,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2014,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2015,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2016,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2017,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2018,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2019,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2020,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2021,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2022,0.0,Volkswagen,ID.7,597,0.0,281,28,Sedan,E,DE,0
185,2023,0.0031833239072473134,Volkswagen,ID.7,597,494230.7076923077,281,28,Sedan,E,DE,197
186,2013,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2014,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2015,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2016,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2017,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2018,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2019,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2020,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2021,0.0,Volkswagen,ID.Buzz,412,0.0,201,30,MPV,M,DE,0
186,2022,0.00029391594004114823,Volkswagen,ID.Buzz,412,559863.5,201,30,MPV,M,DE,9
186,2023,0.019471600549406158,Volkswagen,ID.Buzz,412,524574.7,201,30,MPV,M,DE,1205
187,2013,0.06711409395973154,Volkswagen,up!,256,173761.9192625556,81,48,Hatchback,A,DE,30
187,2014,0.14747474747474748,Volkswagen,up!,256,173761.9192625556,81,48,Hatchback,A,DE,219
187,2015,0.020040588533739218,Volkswagen,up!,256,173761.9192625556,81,48,Hatchback,A,DE,79
187,2016,0.04957983193277311,Volkswagen,up!,256,192598.0,81,48,Hatchback,A,DE,59
187,2017,0.07076923076923076,Volkswagen,up!,256,194541.0,81,48,Hatchback,A,DE,46
187,2018,0.012951601908657124,Volkswagen,up!,256,210218.0,81,48,Hatchback,A,DE,19
187,2019,0.004209370424597365,Volkswagen,up!,256,180231.0,81,48,Hatchback,A,DE,23
187,2020,0.026063003249046476,Volkswagen,up!,256,174853.0,81,48,Hatchback,A,DE,369
187,2021,0.03015136226034309,Volkswagen,up!,256,179395.0,81,48,Hatchback,A,DE,747
187,2022,0.007805101074426048,Volkswagen,up!,256,198756.0,81,48,Hatchback,A,DE,239
187,2023,0.0012765613638199887,Volkswagen,up!,256,174853.0,81,48,Hatchback,A,DE,79
188,2013,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2014,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2015,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2016,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2017,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2018,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2019,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2020,0.0,Volvo,C40,466,0.0,402,28,SUV,C,SE,0
188,2021,4.0363269424823414e-05,Volvo,C40,466,479795.9,402,28,SUV,C,SE,1
188,2022,0.009699226021357891,Volvo,C40,466,453694.1,402,28,SUV,C,SE,297
188,2023,0.008354205380948533,Volvo,C40,466,430664.9,402,28,SUV,C,SE,517
189,2013,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2014,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2015,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2016,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2017,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2018,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2019,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2020,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2021,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2022,0.0,Volvo,EX30,475,0.0,268,28,SUV,B,SE,0
189,2023,6.463601842126525e-05,Volvo,EX30,475,368245.0,268,28,SUV,B,SE,4
190,2013,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2014,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2015,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2016,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2017,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2018,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2019,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2020,0.0,Volvo,XC40,457,0.0,402,28,SUV,C,SE,0
190,2021,0.014651866801210897,Volvo,XC40,457,462060.6,402,28,SUV,C,SE,363
190,2022,0.03331047320466347,Volvo,XC40,457,416263.4,402,28,SUV,C,SE,1020
190,2023,0.031752444049446556,Volvo,XC40,457,439266.6,402,28,SUV,C,SE,1965
192,2013,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2014,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2015,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2016,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2017,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2018,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2019,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2020,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2021,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2022,0.0,Voyah,Free,500,0.0,482,55,SUV,E,CH,0
192,2023,0.0001292720368425305,Voyah,Free,500,504768.5,482,55,SUV,E,CH,8
